viewer_id,video_id,watched_ms,drop_ms,completed,is_synthetic
vw_060,vid_ch_s12_1,18000,,true,true
vw_060,vid_ch_s12_0,9000,,true,true
vw_060,vid_ch_s00_1,15000,,true,true
vw_061,vid_ch_s08_2,15000,,true,true
vw_061,vid_ch_aki_2,5199,5199,false,true
vw_061,vid_ch_s17_1,4295,4295,false,true
vw_061,vid_ch_s20_0,6120,6120,false,true
vw_061,vid_ch_s01_3,12000,,true,true
vw_061,vid_ch_juno_0,6915,6915,false,true
vw_061,vid_ch_s07_0,18000,,true,true
vw_061,vid_ch_s04_2,12000,,true,true
vw_061,vid_ch_s00_1,4847,4847,false,true
vw_061,vid_ch_s05_2,6021,6021,false,true
vw_061,vid_ch_s06_2,5499,5499,false,true
vw_061,vid_ch_s13_1,7748,7748,false,true
vw_061,vid_ch_s12_3,2769,2769,false,true
vw_061,vid_ch_s10_0,5394,5394,false,true
vw_061,vid_ch_mei_1,3926,3926,false,true
vw_061,vid_ch_s20_2,3223,3223,false,true
vw_061,vid_ch_s16_2,8775,8775,false,true
vw_061,vid_ch_kai_0,2725,2725,false,true
vw_061,vid_ch_s19_0,6964,6964,false,true
vw_061,vid_ch_s21_0,7212,7212,false,true
vw_061,vid_ch_s16_1,15000,,true,true
vw_061,vid_ch_s01_1,18000,,true,true
vw_061,vid_ch_s18_2,2449,2449,false,true
vw_062,vid_ch_s04_0,4205,4205,false,true
vw_062,vid_ch_mei_1,3559,3559,false,true
vw_062,vid_ch_s17_1,12000,,true,true
vw_062,vid_ch_s12_3,2293,2293,false,true
vw_062,vid_ch_s15_1,6327,6327,false,true
vw_062,vid_ch_kai_0,6272,6272,false,true
vw_062,vid_ch_s09_0,7369,7369,false,true
vw_062,vid_ch_ray_1,12000,,true,true
vw_062,vid_ch_s05_1,2022,2022,false,true
vw_062,vid_ch_pix_2,15000,,true,true
vw_062,vid_ch_s03_1,1646,1646,false,true
vw_062,vid_ch_s09_1,15000,,true,true
vw_062,vid_ch_aki_1,7397,7397,false,true
vw_063,vid_ch_vera_0,3546,3546,false,true
vw_063,vid_ch_s19_3,4245,4245,false,true
vw_063,vid_ch_s03_0,5988,5988,false,true
vw_063,vid_ch_s12_2,4522,4522,false,true
vw_063,vid_ch_aki_3,15000,,true,true
vw_063,vid_ch_s17_0,12000,,true,true
vw_063,vid_ch_s18_0,4474,4474,false,true
vw_063,vid_ch_vera_1,9610,9610,false,true
vw_063,vid_ch_s21_2,5471,5471,false,true
vw_063,vid_ch_s06_1,6666,6666,false,true
vw_063,vid_ch_s14_1,18000,,true,true
vw_063,vid_ch_s00_1,5398,5398,false,true
vw_063,vid_ch_s07_0,5249,5249,false,true
vw_063,vid_ch_s08_1,8123,8123,false,true
vw_063,vid_ch_s01_2,6376,6376,false,true
vw_063,vid_ch_s03_1,9000,,true,true
vw_063,vid_ch_pix_0,18000,,true,true
vw_063,vid_ch_s05_2,8613,8613,false,true
vw_063,vid_ch_s15_1,4938,4938,false,true
vw_064,vid_ch_s13_0,15000,,true,true
vw_064,vid_ch_s16_1,3807,3807,false,true
vw_064,vid_ch_nova_0,11291,11291,false,true
vw_064,vid_ch_s01_3,12000,,true,true
vw_064,vid_ch_s20_0,3405,3405,false,true
vw_064,vid_ch_s08_2,3921,3921,false,true
vw_064,vid_ch_s16_0,3676,3676,false,true
vw_064,vid_ch_pix_0,7852,7852,false,true
vw_064,vid_ch_s16_2,18000,,true,true
vw_064,vid_ch_kai_0,1986,1986,false,true
vw_064,vid_ch_s04_1,18000,,true,true
vw_064,vid_ch_aki_3,8661,8661,false,true
vw_064,vid_ch_s19_3,9000,,true,true
vw_064,vid_ch_s18_1,3833,3833,false,true
vw_064,vid_ch_pix_3,9000,,true,true
vw_064,vid_ch_s20_2,12000,,true,true
vw_064,vid_ch_s20_1,4422,4422,false,true
vw_064,vid_ch_s00_1,4499,4499,false,true
vw_064,vid_ch_s21_1,4154,4154,false,true
vw_064,vid_ch_s12_0,4849,4849,false,true
vw_065,vid_ch_s10_1,4690,4690,false,true
vw_065,vid_ch_s14_0,18000,,true,true
vw_065,vid_ch_mei_0,5661,5661,false,true
vw_065,vid_ch_s13_1,5374,5374,false,true
vw_065,vid_ch_kai_0,12000,,true,true
vw_065,vid_ch_nova_1,12000,,true,true
vw_065,vid_ch_s05_2,15000,,true,true
vw_065,vid_ch_s20_2,4470,4470,false,true
vw_065,vid_ch_nova_0,18000,,true,true
vw_065,vid_ch_s12_3,2224,2224,false,true
vw_065,vid_ch_s16_1,15000,,true,true
vw_065,vid_ch_s21_1,3491,3491,false,true
vw_065,vid_ch_kai_1,8966,8966,false,true
vw_065,vid_ch_s01_1,18000,,true,true
vw_065,vid_ch_s21_2,6051,6051,false,true
vw_065,vid_ch_s07_1,11395,11395,false,true
vw_065,vid_ch_juno_0,5166,5166,false,true
vw_065,vid_ch_s17_1,2018,2018,false,true
vw_065,vid_ch_s12_0,3728,3728,false,true
vw_065,vid_ch_s15_1,4717,4717,false,true
vw_065,vid_ch_s11_0,9000,,true,true
vw_065,vid_ch_s15_0,2798,2798,false,true
vw_065,vid_ch_pix_1,12000,,true,true
vw_065,vid_ch_aki_3,3155,3155,false,true
vw_066,vid_ch_s01_3,5481,5481,false,true
vw_066,vid_ch_s17_0,12000,,true,true
vw_066,vid_ch_s18_1,9789,9789,false,true
vw_066,vid_ch_aki_2,3458,3458,false,true
vw_066,vid_ch_s20_0,4684,4684,false,true
vw_066,vid_ch_s18_2,12000,,true,true
vw_066,vid_ch_kai_1,5060,5060,false,true
vw_066,vid_ch_pix_0,11174,11174,false,true
vw_066,vid_ch_s06_1,15000,,true,true
vw_066,vid_ch_s01_0,18000,,true,true
vw_066,vid_ch_s14_0,18000,,true,true
vw_066,vid_ch_s08_0,4051,4051,false,true
vw_066,vid_ch_s02_0,4112,4112,false,true
vw_066,vid_ch_s18_0,15000,,true,true
vw_066,vid_ch_s21_0,15000,,true,true
vw_066,vid_ch_s19_1,4859,4859,false,true
vw_066,vid_ch_s02_2,3560,3560,false,true
vw_067,vid_ch_s05_1,12000,,true,true
vw_067,vid_ch_s04_0,5782,5782,false,true
vw_067,vid_ch_s02_2,6655,6655,false,true
vw_067,vid_ch_s21_2,15000,,true,true
vw_067,vid_ch_s14_1,7630,7630,false,true
vw_067,vid_ch_s02_0,12000,,true,true
vw_067,vid_ch_s15_0,2251,2251,false,true
vw_067,vid_ch_s16_0,1907,1907,false,true
vw_067,vid_ch_s16_1,2459,2459,false,true
vw_067,vid_ch_s16_2,18000,,true,true
vw_067,vid_ch_juno_1,1407,1407,false,true
vw_067,vid_ch_s01_2,6223,6223,false,true
vw_067,vid_ch_s00_1,8326,8326,false,true
vw_067,vid_ch_s11_3,3512,3512,false,true
vw_067,vid_ch_s07_1,18000,,true,true
vw_067,vid_ch_kai_1,9500,9500,false,true
vw_067,vid_ch_s01_3,12000,,true,true
vw_067,vid_ch_s04_2,6079,6079,false,true
vw_068,vid_ch_s03_1,2369,2369,false,true
vw_068,vid_ch_s03_0,9074,9074,false,true
vw_068,vid_ch_s21_0,6340,6340,false,true
vw_068,vid_ch_s07_1,9626,9626,false,true
vw_068,vid_ch_s21_2,8734,8734,false,true
vw_068,vid_ch_s12_3,5297,5297,false,true
vw_068,vid_ch_s01_0,6248,6248,false,true
vw_068,vid_ch_s19_2,10961,10961,false,true
vw_068,vid_ch_s02_2,15000,,true,true
vw_068,vid_ch_s01_1,8625,8625,false,true
vw_068,vid_ch_s05_0,4738,4738,false,true
vw_068,vid_ch_kai_2,5274,5274,false,true
vw_068,vid_ch_s20_2,12000,,true,true
vw_068,vid_ch_vera_1,2524,2524,false,true
vw_068,vid_ch_aki_3,6500,6500,false,true
vw_068,vid_ch_juno_1,4979,4979,false,true
vw_068,vid_ch_s14_0,18000,,true,true
vw_068,vid_ch_s02_1,9000,,true,true
vw_068,vid_ch_s09_0,5847,5847,false,true
vw_068,vid_ch_ray_1,4017,4017,false,true
vw_069,vid_ch_s21_0,15000,,true,true
vw_069,vid_ch_s04_1,18000,,true,true
vw_069,vid_ch_aki_3,15000,,true,true
vw_069,vid_ch_s14_0,4761,4761,false,true
vw_069,vid_ch_s05_0,9000,,true,true
vw_069,vid_ch_s20_1,18000,,true,true
vw_069,vid_ch_s16_0,12000,,true,true
vw_069,vid_ch_s13_0,7703,7703,false,true
vw_069,vid_ch_kai_1,15000,,true,true
vw_069,vid_ch_pix_2,8072,8072,false,true
vw_069,vid_ch_s11_2,9807,9807,false,true
vw_069,vid_ch_s02_2,15000,,true,true
vw_069,vid_ch_s09_1,7870,7870,false,true
vw_069,vid_ch_s01_1,10312,10312,false,true
vw_069,vid_ch_s06_1,15000,,true,true
vw_069,vid_ch_pix_3,5577,5577,false,true
vw_069,vid_ch_s07_1,6008,6008,false,true
vw_069,vid_ch_s06_0,15000,,true,true
vw_069,vid_ch_juno_1,9000,,true,true
vw_069,vid_ch_s21_2,2853,2853,false,true
vw_069,vid_ch_s19_3,4829,4829,false,true
vw_069,vid_ch_s15_1,18000,,true,true
vw_069,vid_ch_s00_1,15000,,true,true
vw_070,vid_ch_s18_2,2028,2028,false,true
vw_070,vid_ch_s05_1,12000,,true,true
vw_070,vid_ch_s08_0,3785,3785,false,true
vw_070,vid_ch_s11_3,12000,,true,true
vw_070,vid_ch_s20_2,2562,2562,false,true
vw_070,vid_ch_s19_3,2549,2549,false,true
vw_070,vid_ch_s21_1,9439,9439,false,true
vw_070,vid_ch_s21_2,15000,,true,true
vw_070,vid_ch_s04_1,18000,,true,true
vw_070,vid_ch_mei_0,4198,4198,false,true
vw_070,vid_ch_s20_1,4114,4114,false,true
vw_070,vid_ch_s05_2,8998,8998,false,true
vw_070,vid_ch_s17_1,4976,4976,false,true
vw_070,vid_ch_s02_1,1571,1571,false,true
vw_070,vid_ch_s10_0,18000,,true,true
vw_070,vid_ch_s16_1,15000,,true,true
vw_070,vid_ch_pix_2,15000,,true,true
vw_070,vid_ch_s18_1,8817,8817,false,true
vw_070,vid_ch_s09_0,5620,5620,false,true
vw_070,vid_ch_s11_1,2706,2706,false,true
vw_070,vid_ch_s06_0,15000,,true,true
vw_070,vid_ch_juno_0,3943,3943,false,true
vw_070,vid_ch_s14_1,10716,10716,false,true
vw_071,vid_ch_s16_2,7574,7574,false,true
vw_071,vid_ch_s19_0,4972,4972,false,true
vw_071,vid_ch_s01_0,10897,10897,false,true
vw_071,vid_ch_s07_1,10281,10281,false,true
vw_071,vid_ch_pix_2,3883,3883,false,true
vw_071,vid_ch_s20_0,18000,,true,true
vw_071,vid_ch_aki_1,5150,5150,false,true
vw_071,vid_ch_s17_1,12000,,true,true
vw_071,vid_ch_s05_0,9000,,true,true
vw_071,vid_ch_s01_2,8735,8735,false,true
vw_071,vid_ch_s03_1,3974,3974,false,true
vw_071,vid_ch_s15_1,5432,5432,false,true
vw_071,vid_ch_s18_2,5671,5671,false,true
vw_071,vid_ch_s06_1,8205,8205,false,true
vw_072,vid_ch_s05_0,2694,2694,false,true
vw_072,vid_ch_s02_2,9191,9191,false,true
vw_072,vid_ch_s19_3,3537,3537,false,true
vw_072,vid_ch_ray_0,11146,11146,false,true
vw_072,vid_ch_s10_1,12000,,true,true
vw_072,vid_ch_s16_1,15000,,true,true
vw_072,vid_ch_s12_0,9000,,true,true
vw_072,vid_ch_s08_1,7358,7358,false,true
vw_072,vid_ch_aki_1,12000,,true,true
vw_072,vid_ch_s21_2,6279,6279,false,true
vw_072,vid_ch_s13_1,15000,,true,true
vw_072,vid_ch_juno_0,3738,3738,false,true
vw_072,vid_ch_s01_2,3039,3039,false,true
vw_072,vid_ch_s20_0,6249,6249,false,true
vw_072,vid_ch_vera_1,7427,7427,false,true
vw_072,vid_ch_s02_0,3431,3431,false,true
vw_072,vid_ch_s16_0,12000,,true,true
vw_072,vid_ch_s09_1,15000,,true,true
vw_072,vid_ch_s11_3,3219,3219,false,true
vw_072,vid_ch_s07_0,10744,10744,false,true
vw_073,vid_ch_s15_1,18000,,true,true
vw_073,vid_ch_s20_2,6150,6150,false,true
vw_073,vid_ch_s10_1,7554,7554,false,true
vw_073,vid_ch_s09_1,4180,4180,false,true
vw_073,vid_ch_s16_0,12000,,true,true
vw_073,vid_ch_s11_2,8731,8731,false,true
vw_073,vid_ch_kai_2,9000,,true,true
vw_073,vid_ch_s03_1,9000,,true,true
vw_073,vid_ch_juno_1,3412,3412,false,true
vw_073,vid_ch_s01_0,18000,,true,true
vw_073,vid_ch_s06_2,12000,,true,true
vw_073,vid_ch_s07_1,18000,,true,true
vw_073,vid_ch_ray_0,18000,,true,true
vw_073,vid_ch_aki_1,5406,5406,false,true
vw_073,vid_ch_s16_1,15000,,true,true
vw_073,vid_ch_s04_0,4270,4270,false,true
vw_073,vid_ch_s16_2,3523,3523,false,true
vw_074,vid_ch_s14_0,6672,6672,false,true
vw_074,vid_ch_ray_1,6555,6555,false,true
vw_074,vid_ch_vera_0,4261,4261,false,true
vw_074,vid_ch_s15_0,5859,5859,false,true
vw_074,vid_ch_s06_1,8170,8170,false,true
vw_074,vid_ch_s08_0,15000,,true,true
vw_074,vid_ch_s12_3,5053,5053,false,true
vw_074,vid_ch_s09_0,4993,4993,false,true
vw_074,vid_ch_pix_3,2272,2272,false,true
vw_074,vid_ch_s21_1,15000,,true,true
vw_074,vid_ch_kai_0,3591,3591,false,true
vw_074,vid_ch_juno_0,12000,,true,true
vw_074,vid_ch_kai_2,3277,3277,false,true
vw_074,vid_ch_s16_2,7672,7672,false,true
vw_074,vid_ch_s18_1,11181,11181,false,true
vw_074,vid_ch_s02_0,12000,,true,true
vw_074,vid_ch_s04_2,6093,6093,false,true
vw_074,vid_ch_s19_2,8014,8014,false,true
vw_074,vid_ch_s19_1,3540,3540,false,true
vw_074,vid_ch_s20_1,18000,,true,true
vw_074,vid_ch_s11_1,18000,,true,true
vw_074,vid_ch_s00_1,8745,8745,false,true
vw_074,vid_ch_s10_0,5449,5449,false,true
vw_074,vid_ch_s15_1,7075,7075,false,true
vw_075,vid_ch_s11_1,18000,,true,true
vw_075,vid_ch_s16_1,7142,7142,false,true
vw_075,vid_ch_kai_0,12000,,true,true
vw_075,vid_ch_s07_1,11062,11062,false,true
vw_075,vid_ch_s06_0,7107,7107,false,true
vw_075,vid_ch_vera_0,2795,2795,false,true
vw_075,vid_ch_pix_1,1924,1924,false,true
vw_075,vid_ch_s19_0,7446,7446,false,true
vw_075,vid_ch_kai_1,15000,,true,true
vw_075,vid_ch_s18_1,18000,,true,true
vw_075,vid_ch_s00_0,2130,2130,false,true
vw_075,vid_ch_s11_3,7183,7183,false,true
vw_075,vid_ch_s02_0,3051,3051,false,true
vw_075,vid_ch_mei_1,9000,,true,true
vw_075,vid_ch_s12_2,3392,3392,false,true
vw_076,vid_ch_juno_0,4947,4947,false,true
vw_076,vid_ch_s14_0,5800,5800,false,true
vw_076,vid_ch_s11_0,2874,2874,false,true
vw_076,vid_ch_s10_1,12000,,true,true
vw_076,vid_ch_s01_1,9051,9051,false,true
vw_076,vid_ch_s01_3,12000,,true,true
vw_076,vid_ch_s05_2,7148,7148,false,true
vw_076,vid_ch_s13_1,7007,7007,false,true
vw_076,vid_ch_s16_2,8983,8983,false,true
vw_076,vid_ch_pix_2,5110,5110,false,true
vw_076,vid_ch_juno_1,9000,,true,true
vw_076,vid_ch_s12_0,5176,5176,false,true
vw_076,vid_ch_s08_0,2372,2372,false,true
vw_077,vid_ch_s04_0,9559,9559,false,true
vw_077,vid_ch_s07_0,6622,6622,false,true
vw_077,vid_ch_s12_3,1371,1371,false,true
vw_077,vid_ch_s10_1,4736,4736,false,true
vw_077,vid_ch_aki_3,6561,6561,false,true
vw_077,vid_ch_s16_0,12000,,true,true
vw_077,vid_ch_s03_0,6777,6777,false,true
vw_077,vid_ch_s01_3,2015,2015,false,true
vw_077,vid_ch_s01_2,5729,5729,false,true
vw_077,vid_ch_s16_2,4119,4119,false,true
vw_077,vid_ch_s13_1,3245,3245,false,true
vw_077,vid_ch_nova_0,18000,,true,true
vw_077,vid_ch_s18_2,5186,5186,false,true
vw_077,vid_ch_pix_0,11281,11281,false,true
vw_077,vid_ch_s06_1,7970,7970,false,true
vw_077,vid_ch_s05_1,6613,6613,false,true
vw_077,vid_ch_aki_1,3470,3470,false,true
vw_078,vid_ch_s16_2,10466,10466,false,true
vw_078,vid_ch_s06_0,5956,5956,false,true
vw_078,vid_ch_s00_1,15000,,true,true
vw_078,vid_ch_s14_1,18000,,true,true
vw_078,vid_ch_s11_0,9000,,true,true
vw_078,vid_ch_mei_0,5770,5770,false,true
vw_078,vid_ch_s19_2,3140,3140,false,true
vw_078,vid_ch_kai_0,12000,,true,true
vw_078,vid_ch_s21_2,7229,7229,false,true
vw_078,vid_ch_s10_0,6680,6680,false,true
vw_078,vid_ch_pix_1,1962,1962,false,true
vw_078,vid_ch_s09_1,15000,,true,true
vw_078,vid_ch_s15_1,18000,,true,true
vw_078,vid_ch_aki_0,9000,,true,true
vw_078,vid_ch_vera_1,7257,7257,false,true
vw_078,vid_ch_s06_2,12000,,true,true
vw_078,vid_ch_s21_1,9536,9536,false,true
vw_078,vid_ch_s08_0,3991,3991,false,true
vw_078,vid_ch_s02_1,3829,3829,false,true
vw_078,vid_ch_s12_0,9000,,true,true
vw_078,vid_ch_pix_2,3030,3030,false,true
vw_078,vid_ch_s11_1,9579,9579,false,true
vw_078,vid_ch_aki_2,12000,,true,true
vw_079,vid_ch_mei_0,3338,3338,false,true
vw_079,vid_ch_s06_2,7203,7203,false,true
vw_079,vid_ch_s21_1,7267,7267,false,true
vw_079,vid_ch_aki_2,5537,5537,false,true
vw_079,vid_ch_s20_0,8863,8863,false,true
vw_079,vid_ch_s10_1,12000,,true,true
vw_079,vid_ch_s08_1,6032,6032,false,true
vw_079,vid_ch_s19_0,7142,7142,false,true
vw_079,vid_ch_nova_0,5930,5930,false,true
vw_079,vid_ch_s05_2,8528,8528,false,true
vw_079,vid_ch_s10_0,11426,11426,false,true
vw_079,vid_ch_vera_1,15000,,true,true
vw_079,vid_ch_pix_0,10039,10039,false,true
vw_080,vid_ch_s04_0,15000,,true,true
vw_080,vid_ch_s15_0,4126,4126,false,true
vw_080,vid_ch_s18_1,18000,,true,true
vw_080,vid_ch_s21_1,3604,3604,false,true
vw_080,vid_ch_s09_1,2556,2556,false,true
vw_080,vid_ch_s00_1,2721,2721,false,true
vw_080,vid_ch_vera_1,15000,,true,true
vw_080,vid_ch_s05_2,15000,,true,true
vw_080,vid_ch_s20_0,18000,,true,true
vw_080,vid_ch_s02_2,15000,,true,true
vw_080,vid_ch_s12_3,4743,4743,false,true
vw_080,vid_ch_pix_2,15000,,true,true
vw_080,vid_ch_mei_1,2521,2521,false,true
vw_080,vid_ch_nova_1,12000,,true,true
vw_080,vid_ch_s08_0,15000,,true,true
vw_081,vid_ch_s06_0,15000,,true,true
vw_081,vid_ch_s21_1,15000,,true,true
vw_081,vid_ch_s01_3,3257,3257,false,true
vw_081,vid_ch_s15_1,18000,,true,true
vw_081,vid_ch_juno_0,12000,,true,true
vw_081,vid_ch_s12_3,9000,,true,true
vw_081,vid_ch_s01_0,18000,,true,true
vw_081,vid_ch_s21_2,8527,8527,false,true
vw_081,vid_ch_s16_2,3961,3961,false,true
vw_081,vid_ch_s08_1,15000,,true,true
vw_081,vid_ch_s05_0,5847,5847,false,true
vw_081,vid_ch_s10_0,18000,,true,true
vw_081,vid_ch_s09_0,12000,,true,true
vw_081,vid_ch_s01_2,18000,,true,true
vw_081,vid_ch_s19_3,5142,5142,false,true
vw_081,vid_ch_s10_1,7448,7448,false,true
vw_081,vid_ch_s20_0,6034,6034,false,true
vw_081,vid_ch_s04_2,7621,7621,false,true
vw_081,vid_ch_kai_0,12000,,true,true
vw_081,vid_ch_kai_1,15000,,true,true
vw_081,vid_ch_s19_2,7850,7850,false,true
vw_082,vid_ch_s18_1,6518,6518,false,true
vw_082,vid_ch_juno_0,2676,2676,false,true
vw_082,vid_ch_s02_0,2345,2345,false,true
vw_082,vid_ch_kai_2,1714,1714,false,true
vw_082,vid_ch_s01_0,7425,7425,false,true
vw_082,vid_ch_aki_2,6009,6009,false,true
vw_082,vid_ch_s04_2,6726,6726,false,true
vw_082,vid_ch_s01_1,7595,7595,false,true
vw_082,vid_ch_s05_1,12000,,true,true
vw_082,vid_ch_s07_0,18000,,true,true
vw_082,vid_ch_s11_3,2259,2259,false,true
vw_082,vid_ch_s08_1,9595,9595,false,true
vw_082,vid_ch_s05_0,9000,,true,true
vw_082,vid_ch_juno_1,9000,,true,true
vw_082,vid_ch_aki_0,9000,,true,true
vw_082,vid_ch_s11_0,9000,,true,true
vw_082,vid_ch_pix_2,15000,,true,true
vw_082,vid_ch_s13_0,15000,,true,true
vw_082,vid_ch_s04_1,18000,,true,true
vw_082,vid_ch_s04_0,15000,,true,true
vw_082,vid_ch_s15_1,9904,9904,false,true
vw_083,vid_ch_s16_0,6009,6009,false,true
vw_083,vid_ch_aki_2,3405,3405,false,true
vw_083,vid_ch_s18_1,4770,4770,false,true
vw_083,vid_ch_s02_2,3490,3490,false,true
vw_083,vid_ch_s11_3,12000,,true,true
vw_083,vid_ch_s11_0,9000,,true,true
vw_083,vid_ch_ray_0,7425,7425,false,true
vw_083,vid_ch_s18_2,12000,,true,true
vw_083,vid_ch_s11_1,18000,,true,true
vw_083,vid_ch_s19_3,5235,5235,false,true
vw_083,vid_ch_s21_2,3616,3616,false,true
vw_083,vid_ch_s20_2,12000,,true,true
vw_084,vid_ch_aki_0,9000,,true,true
vw_084,vid_ch_s11_0,4035,4035,false,true
vw_084,vid_ch_s01_3,4610,4610,false,true
vw_084,vid_ch_s21_1,2263,2263,false,true
vw_084,vid_ch_s21_0,3321,3321,false,true
vw_084,vid_ch_s19_2,6006,6006,false,true
vw_084,vid_ch_s14_1,2897,2897,false,true
vw_084,vid_ch_s11_2,6118,6118,false,true
vw_084,vid_ch_vera_1,5408,5408,false,true
vw_084,vid_ch_s20_1,7359,7359,false,true
vw_084,vid_ch_s18_1,18000,,true,true
vw_084,vid_ch_s21_2,6582,6582,false,true
vw_084,vid_ch_s16_0,12000,,true,true
vw_084,vid_ch_s01_0,18000,,true,true
vw_084,vid_ch_juno_0,4588,4588,false,true
vw_084,vid_ch_s04_1,10499,10499,false,true
vw_084,vid_ch_mei_0,9000,,true,true
vw_084,vid_ch_s04_0,5083,5083,false,true
vw_084,vid_ch_mei_1,9000,,true,true
vw_085,vid_ch_s16_0,4124,4124,false,true
vw_085,vid_ch_s04_0,15000,,true,true
vw_085,vid_ch_s01_0,18000,,true,true
vw_085,vid_ch_kai_0,12000,,true,true
vw_085,vid_ch_s19_1,12000,,true,true
vw_085,vid_ch_aki_0,1624,1624,false,true
vw_085,vid_ch_kai_2,9000,,true,true
vw_085,vid_ch_s02_0,3787,3787,false,true
vw_085,vid_ch_s19_2,18000,,true,true
vw_085,vid_ch_juno_1,3529,3529,false,true
vw_085,vid_ch_s01_2,2733,2733,false,true
vw_085,vid_ch_s17_0,7758,7758,false,true
vw_085,vid_ch_s06_2,3288,3288,false,true
vw_085,vid_ch_s09_1,7765,7765,false,true
vw_085,vid_ch_s09_0,4803,4803,false,true
vw_085,vid_ch_s08_1,6319,6319,false,true
vw_085,vid_ch_s04_1,18000,,true,true
vw_085,vid_ch_s05_2,5227,5227,false,true
vw_085,vid_ch_s17_1,4430,4430,false,true
vw_085,vid_ch_s11_3,4940,4940,false,true
vw_086,vid_ch_s14_0,7677,7677,false,true
vw_086,vid_ch_s02_2,2688,2688,false,true
vw_086,vid_ch_s13_1,9234,9234,false,true
vw_086,vid_ch_s21_1,15000,,true,true
vw_086,vid_ch_aki_3,15000,,true,true
vw_086,vid_ch_s20_2,4930,4930,false,true
vw_086,vid_ch_pix_3,9000,,true,true
vw_086,vid_ch_s20_0,18000,,true,true
vw_086,vid_ch_s18_0,7341,7341,false,true
vw_086,vid_ch_s03_0,11254,11254,false,true
vw_086,vid_ch_aki_2,5542,5542,false,true
vw_086,vid_ch_pix_2,6172,6172,false,true
vw_086,vid_ch_s12_1,9767,9767,false,true
vw_086,vid_ch_s01_3,2961,2961,false,true
vw_086,vid_ch_s04_1,3369,3369,false,true
vw_086,vid_ch_aki_0,2643,2643,false,true
vw_086,vid_ch_s05_0,9000,,true,true
vw_086,vid_ch_s19_1,6639,6639,false,true
vw_086,vid_ch_s11_2,7420,7420,false,true
vw_086,vid_ch_s19_2,8606,8606,false,true
vw_086,vid_ch_s10_1,6712,6712,false,true
vw_086,vid_ch_ray_0,6006,6006,false,true
vw_086,vid_ch_s18_1,18000,,true,true
vw_086,vid_ch_kai_2,9000,,true,true
vw_087,vid_ch_s00_0,12000,,true,true
vw_087,vid_ch_s21_2,4467,4467,false,true
vw_087,vid_ch_s21_1,15000,,true,true
vw_087,vid_ch_s07_1,11237,11237,false,true
vw_087,vid_ch_vera_0,5867,5867,false,true
vw_087,vid_ch_s06_2,12000,,true,true
vw_087,vid_ch_s01_2,8898,8898,false,true
vw_087,vid_ch_s17_1,7594,7594,false,true
vw_087,vid_ch_s04_0,3546,3546,false,true
vw_087,vid_ch_s06_0,6768,6768,false,true
vw_087,vid_ch_s18_0,15000,,true,true
vw_087,vid_ch_s07_0,10670,10670,false,true
vw_087,vid_ch_nova_0,10624,10624,false,true
vw_087,vid_ch_pix_0,10842,10842,false,true
vw_088,vid_ch_s21_0,3561,3561,false,true
vw_088,vid_ch_s12_0,2437,2437,false,true
vw_088,vid_ch_s05_2,9257,9257,false,true
vw_088,vid_ch_s12_1,4121,4121,false,true
vw_088,vid_ch_ray_0,18000,,true,true
vw_088,vid_ch_ray_1,6446,6446,false,true
vw_088,vid_ch_s14_0,6594,6594,false,true
vw_088,vid_ch_s20_0,9129,9129,false,true
vw_088,vid_ch_s16_0,12000,,true,true
vw_088,vid_ch_s01_2,18000,,true,true
vw_088,vid_ch_s10_0,7718,7718,false,true
vw_088,vid_ch_s04_2,12000,,true,true
vw_088,vid_ch_s01_3,12000,,true,true
vw_088,vid_ch_s00_1,15000,,true,true
vw_088,vid_ch_vera_0,2128,2128,false,true
vw_088,vid_ch_s19_3,9000,,true,true
vw_088,vid_ch_s18_2,12000,,true,true
vw_088,vid_ch_mei_1,2653,2653,false,true
vw_088,vid_ch_s08_1,5731,5731,false,true
vw_088,vid_ch_aki_1,3975,3975,false,true
vw_089,vid_ch_aki_2,7296,7296,false,true
vw_089,vid_ch_nova_0,11531,11531,false,true
vw_089,vid_ch_s20_2,12000,,true,true
vw_089,vid_ch_s19_2,4159,4159,false,true
vw_089,vid_ch_vera_0,7563,7563,false,true
vw_089,vid_ch_s04_0,15000,,true,true
vw_089,vid_ch_s09_0,12000,,true,true
vw_089,vid_ch_s03_0,11609,11609,false,true
vw_089,vid_ch_s13_0,7733,7733,false,true
vw_089,vid_ch_s10_0,9733,9733,false,true
vw_089,vid_ch_kai_1,5383,5383,false,true
vw_089,vid_ch_aki_3,2310,2310,false,true
vw_089,vid_ch_s08_2,15000,,true,true
vw_089,vid_ch_aki_1,4593,4593,false,true
vw_089,vid_ch_s12_0,5696,5696,false,true
vw_089,vid_ch_s06_1,15000,,true,true
vw_089,vid_ch_s11_0,4763,4763,false,true
vw_089,vid_ch_s21_0,4997,4997,false,true
vw_089,vid_ch_ray_1,6890,6890,false,true
vw_089,vid_ch_pix_1,12000,,true,true
vw_089,vid_ch_s20_0,4012,4012,false,true
vw_089,vid_ch_s03_1,2338,2338,false,true
vw_089,vid_ch_s06_0,3748,3748,false,true
vw_089,vid_ch_aki_0,4992,4992,false,true
vw_090,vid_ch_aki_3,15000,,true,true
vw_090,vid_ch_s09_1,15000,,true,true
vw_090,vid_ch_aki_0,9000,,true,true
